Country,Localite,Category,Value,Date
Guinea,Dabola ,Cases,4,06/20/14
Guinea,Dabola ,Deaths,4,06/20/14
Guinea,Dinguiraye ,Cases,1,06/20/14
Guinea,Dinguiraye ,Deaths,1,06/20/14
Guinea,Gueckedou,Cases,226,06/20/14
Guinea,Gueckedou,Deaths,177,06/20/14
Guinea,Kissidougou,Cases,6,06/20/14
Guinea,Kissidougou,Deaths,5,06/20/14
Guinea,Kouroussa,Cases,1,06/20/14
Guinea,Kouroussa,Deaths,1,06/20/14
Guinea,Macenta,Cases,41,06/20/14
Guinea,Macenta,Deaths,28,06/20/14
Guinea,National,Cases,390,06/20/14
Guinea,National,Confirmed cases,260,06/20/14
Guinea,National,Deaths,270,06/20/14
Guinea,Telimele,Cases,25,06/20/14
Guinea,Telimele,Deaths,9,06/20/14
Sierra Leone,Kailahun,Cases,135,06/20/14
Sierra Leone,Kailahun,Deaths,32,06/20/14
Sierra Leone,Kambia,Cases,1,06/20/14
Sierra Leone,Kambia,Deaths,1,06/20/14
Sierra Leone,Kenema,Cases,19,06/20/14
Sierra Leone,Kenema,Deaths,2,06/20/14
Sierra Leone,National,Cases,158,06/20/14
Sierra Leone,National,Confirmed cases,147,06/20/14
Sierra Leone,National,Deaths,35,06/20/14
Sierra Leone,Port Loko,Cases,2,06/20/14
Sierra Leone,Port Loko,Deaths,0,06/20/14
Sierra Leone,Western Area,Cases,1,06/20/14
Sierra Leone,Western Area,Deaths,0,06/20/14
Liberia,Lofa County,Cases,36,06/22/14
Liberia,Lofa County,Deaths,21,06/22/14
Liberia,Margibi County,Cases,2,06/22/14
Liberia,Margibi County,Deaths,2,06/22/14
Liberia,Montserrado County,Cases,11,06/22/14
Liberia,Montserrado County,Deaths,11,06/22/14
Liberia,National,Cases,51,06/22/14
Liberia,National,Confirmed cases,34,06/22/14
Liberia,National,Deaths,34,06/22/14
Liberia,Nimba County,Cases,2,06/22/14
Liberia,Nimba County,Deaths,0,06/22/14
Liberia,Lofa County,Cases,49,06/26/14
Liberia,Lofa County,Deaths,25,06/26/14
Liberia,Margibi County,Cases,3,06/26/14
Liberia,Margibi County,Deaths,1,06/26/14
Liberia,Montserrado County,Cases,18,06/26/14
Liberia,Montserrado County,Deaths,20,06/26/14
Liberia,National,Cases,70,06/26/14
Liberia,National,Confirmed cases,38,06/26/14
Liberia,National,Deaths,46,06/26/14
Liberia,Nimba County,Cases, ,06/26/14
Liberia,Nimba County,Deaths, ,06/26/14
Guinea,Boffa,Cases,22,06/27/14
Guinea,Boffa,Deaths,15,06/27/14
Guinea,Conakry,Cases,65,06/27/14
Guinea,Conakry,Deaths,33,06/27/14
Guinea,Dabola ,Cases,4,06/27/14
Guinea,Dabola ,Deaths,4,06/27/14
Guinea,Dinguiraye ,Cases,1,06/27/14
Guinea,Dinguiraye ,Deaths,1,06/27/14
Guinea,Gueckedou,Cases,239,06/27/14
Guinea,Gueckedou,Deaths,194,06/27/14
Guinea,Kissidougou,Cases,6,06/27/14
Guinea,Kissidougou,Deaths,5,06/27/14
Guinea,Kouroussa,Cases,4,06/27/14
Guinea,Kouroussa,Deaths,3,06/27/14
Guinea,Macenta,Cases,38,06/27/14
Guinea,Macenta,Deaths,28,06/27/14
Guinea,National,Cases,407,06/27/14
Guinea,National,Confirmed cases,286,06/27/14
Guinea,National,Deaths,293,06/27/14
Guinea,Telimele,Cases,28,06/27/14
Guinea,Telimele,Deaths,10,06/27/14
Guinea,National,Cases,413,06/30/14
Guinea,National,Confirmed cases,293,06/30/14
Guinea,National,Deaths,303,06/30/14
Liberia,National,Cases,107,06/30/14
Liberia,National,Confirmed cases,52,06/30/14
Liberia,National,Deaths,65,06/30/14
Sierra Leone,National,Cases,239,06/30/14
Sierra Leone,National,Confirmed cases,199,06/30/14
Sierra Leone,National,Deaths,99,06/30/14
Guinea,National,Cases,412,07/02/14
Guinea,National,Confirmed cases,292,07/02/14
Guinea,National,Deaths,305,07/02/14
Liberia,National,Cases,115,07/02/14
Liberia,National,Confirmed cases,54,07/02/14
Liberia,National,Deaths,75,07/02/14
Sierra Leone,National,Cases,252,07/02/14
Sierra Leone,National,Confirmed cases,211,07/02/14
Sierra Leone,National,Deaths,101,07/02/14
Guinea,National,Cases,408,07/06/14
Guinea,National,Confirmed cases,294,07/06/14
Guinea,National,Deaths,307,07/06/14
Liberia,National,Cases,131,07/06/14
Liberia,National,Confirmed cases,63,07/06/14
Liberia,National,Deaths,84,07/06/14
Sierra Leone,National,Cases,305,07/06/14
Sierra Leone,National,Confirmed cases,269,07/06/14
Sierra Leone,National,Deaths,127,07/06/14
Guinea,National,Cases,409,07/08/14
Guinea,National,Confirmed cases,296,07/08/14
Guinea,National,Deaths,309,07/08/14
Liberia,National,Cases,142,07/08/14
Liberia,National,Confirmed cases,70,07/08/14
Liberia,National,Deaths,88,07/08/14
Sierra Leone,National,Cases,337,07/08/14
Sierra Leone,National,Confirmed cases,298,07/08/14
Sierra Leone,National,Deaths,142,07/08/14
Guinea,National,Cases,406,07/12/14
Guinea,National,Confirmed cases,297,07/12/14
Guinea,National,Deaths,304,07/12/14
Liberia,National,Cases,172,07/12/14
Liberia,National,Confirmed cases,70,07/12/14
Liberia,National,Deaths,105,07/12/14
Sierra Leone,National,Cases,386,07/12/14
Sierra Leone,National,Confirmed cases,339,07/12/14
Sierra Leone,National,Deaths,194,07/12/14
Guinea,National,Cases,411,07/14/14
Guinea,National,Confirmed cases,301,07/14/14
Guinea,National,Deaths,310,07/14/14
Liberia,National,Cases,174,07/14/14
Liberia,National,Confirmed cases,70,07/14/14
Liberia,National,Deaths,106,07/14/14
Sierra Leone,National,Cases,397,07/14/14
Sierra Leone,National,Confirmed cases,346,07/14/14
Sierra Leone,National,Deaths,197,07/14/14
Guinea,National,Cases,410,07/17/14
Guinea,National,Confirmed cases,301,07/17/14
Guinea,National,Deaths,310,07/17/14
Liberia,National,Cases,196,07/17/14
Liberia,National,Confirmed cases,76,07/17/14
Liberia,National,Deaths,116,07/17/14
Sierra Leone,National,Cases,442,07/17/14
Sierra Leone,National,Confirmed cases,368,07/17/14
Sierra Leone,National,Deaths,206,07/17/14
Guinea,National,Cases,415,07/20/14
Guinea,National,Confirmed cases,304,07/20/14
Guinea,National,Deaths,314,07/20/14
Liberia,National,Cases,224,07/20/14
Liberia,National,Confirmed cases,77,07/20/14
Liberia,National,Deaths,127,07/20/14
Sierra Leone,National,Cases,454,07/20/14
Sierra Leone,National,Confirmed cases,405,07/20/14
Sierra Leone,National,Deaths,219,07/20/14
Guinea,National,Cases,427,07/23/14
Guinea,National,Confirmed cases,311,07/23/14
Guinea,National,Deaths,319,07/23/14
Liberia,National,Cases,249,07/23/14
Liberia,National,Confirmed cases,84,07/23/14
Liberia,National,Deaths,129,07/23/14
Sierra Leone,National,Cases,525,07/23/14
Sierra Leone,National,Confirmed cases,419,07/23/14
Sierra Leone,National,Deaths,224,07/23/14
Guinea,National,Cases,460,07/27/14
Guinea,National,Confirmed cases,336,07/27/14
Guinea,National,Deaths,339,07/27/14
Liberia,National,Cases,329,07/27/14
Liberia,National,Confirmed cases,100,07/27/14
Liberia,National,Deaths,156,07/27/14
Nigeria,National,Deaths,1,07/27/14
Sierra Leone,National,Cases,533,07/27/14
Sierra Leone,National,Confirmed cases,473,07/27/14
Sierra Leone,National,Deaths,233,07/27/14
Guinea,National,Cases,485,08/01/14
Guinea,National,Confirmed cases,340,08/01/14
Guinea,National,Deaths,358,08/01/14
Liberia,National,Cases,468,08/01/14
Liberia,National,Confirmed cases,129,08/01/14
Liberia,National,Deaths,255,08/01/14
Nigeria,National,Cases,4,08/01/14
Nigeria,National,Confirmed cases,0,08/01/14
Nigeria,National,Deaths,1,08/01/14
Sierra Leone,National,Cases,646,08/01/14
Sierra Leone,National,Confirmed cases,540,08/01/14
Sierra Leone,National,Deaths,273,08/01/14
Guinea,National,Cases,495,08/04/14
Guinea,National,Confirmed cases,351,08/04/14
Guinea,National,Deaths,363,08/04/14
Liberia,National,Cases,516,08/04/14
Liberia,National,Confirmed cases,143,08/04/14
Liberia,National,Deaths,282,08/04/14
Nigeria,National,Cases,9,08/04/14
Nigeria,National,Confirmed cases,0,08/04/14
Nigeria,National,Deaths,1,08/04/14
Sierra Leone,National,Cases,691,08/04/14
Sierra Leone,National,Confirmed cases,576,08/04/14
Sierra Leone,National,Deaths,286,08/04/14
Guinea,National,Cases,495,08/06/14
Guinea,National,Confirmed cases,355,08/06/14
Guinea,National,Deaths,367,08/06/14
Liberia,National,Cases,554,08/06/14
Liberia,National,Confirmed cases,148,08/06/14
Liberia,National,Deaths,294,08/06/14
Nigeria,National,Cases,13,08/06/14
Nigeria,National,Confirmed cases,0,08/06/14
Nigeria,National,Deaths,2,08/06/14
Sierra Leone,National,Cases,717,08/06/14
Sierra Leone,National,Confirmed cases,631,08/06/14
Sierra Leone,National,Deaths,298,08/06/14
Guinea,National,Cases,506,08/09/14
Guinea,National,Confirmed cases,362,08/09/14
Guinea,National,Deaths,373,08/09/14
Liberia,National,Cases,599,08/09/14
Liberia,National,Confirmed cases,158,08/09/14
Liberia,National,Deaths,323,08/09/14
Nigeria,National,Cases,13,08/09/14
Nigeria,National,Confirmed cases,0,08/09/14
Nigeria,National,Deaths,2,08/09/14
Sierra Leone,National,Cases,730,08/09/14
Sierra Leone,National,Confirmed cases,656,08/09/14
Sierra Leone,National,Deaths,315,08/09/14
Guinea,Boffa ,Cases,23,08/14/14
Guinea,Boffa ,Deaths,16,08/14/14
Guinea,Boffa ,Probable cases,5,08/14/14
Guinea,Conakry ,Cases,94,08/14/14
Guinea,Conakry ,Deaths,43,08/14/14
Guinea,Conakry ,Probable cases,8,08/14/14
Guinea,Dabola,Cases,4,08/14/14
Guinea,Dabola,Deaths,4,08/14/14
Guinea,Dabola,Probable cases,3,08/14/14
Guinea,Dinguiraye ,Cases,1,08/14/14
Guinea,Dinguiraye ,Deaths,1,08/14/14
Guinea,Dinguiraye ,Probable cases,1,08/14/14
Guinea,Dubreka,Cases,1,08/14/14
Guinea,Dubreka,Deaths,1,08/14/14
Guinea,Dubreka,Probable cases,0,08/14/14
Guinea,Gueckedou ,Cases,296,08/14/14
Guinea,Gueckedou ,Deaths,255,08/14/14
Guinea,Gueckedou ,Probable cases,95,08/14/14
Guinea,Kissidougou ,Cases,6,08/14/14
Guinea,Kissidougou ,Deaths,5,08/14/14
Guinea,Kissidougou ,Probable cases,4,08/14/14
Guinea,Kouroussa ,Cases,4,08/14/14
Guinea,Kouroussa ,Deaths,4,08/14/14
Guinea,Kouroussa ,Probable cases,2,08/14/14
Guinea,Macenta ,Cases,50,08/14/14
Guinea,Macenta ,Deaths,30,08/14/14
Guinea,Macenta ,Probable cases,11,08/14/14
Guinea,National,Cases,523,08/14/14
Guinea,National,Deaths,380,08/14/14
Guinea,National,Probable cases,133,08/14/14
Guinea,Nzerekore,Cases,5,08/14/14
Guinea,Nzerekore,Deaths,3,08/14/14
Guinea,Nzerekore,Probable cases,0,08/14/14
Guinea,Pita ,Cases,5,08/14/14
Guinea,Pita ,Deaths,3,08/14/14
Guinea,Pita ,Probable cases,1,08/14/14
Guinea,Siguiri ,Cases,6,08/14/14
Guinea,Siguiri ,Deaths,3,08/14/14
Guinea,Siguiri ,Probable cases,0,08/14/14
Guinea,Telimele,Cases,26,08/14/14
Guinea,Telimele,Deaths,10,08/14/14
Guinea,Telimele,Probable cases,3,08/14/14
Guinea,Yomou,Cases,2,08/14/14
Guinea,Yomou,Deaths,2,08/14/14
Guinea,Yomou,Probable cases,0,08/14/14
Liberia,Bomi County,Cases,41,08/14/14
Liberia,Bomi County,Deaths,13,08/14/14
Liberia,Bomi County,Probable cases,28,08/14/14
Liberia,Bong County,Cases,83,08/14/14
Liberia,Bong County,Deaths,23,08/14/14
Liberia,Bong County,Probable cases,25,08/14/14
Liberia,Grand Bassa,Cases,15,08/14/14
Liberia,Grand Bassa,Deaths,2,08/14/14
Liberia,Grand Bassa,Probable cases,1,08/14/14
Liberia,Grand Cape Mount,Cases,7,08/14/14
Liberia,Grand Cape Mount,Deaths,5,08/14/14
Liberia,Grand Cape Mount,Probable cases,3,08/14/14
Liberia,Grand Gedeh,Cases,0,08/14/14
Liberia,Grand Gedeh,Deaths,0,08/14/14
Liberia,Grand Gedeh,Probable cases,0,08/14/14
Liberia,Lofa County,Cases,409,08/14/14
Liberia,Lofa County,Deaths,192,08/14/14
Liberia,Lofa County,Probable cases,247,08/14/14
Liberia,Margibi County,Cases,17,08/14/14
Liberia,Margibi County,Deaths,7,08/14/14
Liberia,Margibi County,Probable cases,2,08/14/14
Liberia,Montserrado County,Cases,217,08/14/14
Liberia,Montserrado County,Deaths,181,08/14/14
Liberia,Montserrado County,Probable cases,130,08/14/14
Liberia,National,Cases,810,08/14/14
Liberia,National,Deaths,435,08/14/14
Liberia,National,Probable cases,441,08/14/14
Liberia,Nimba County,Cases,18,08/14/14
Liberia,Nimba County,Deaths,11,08/14/14
Liberia,Nimba County,Probable cases,5,08/14/14
Liberia,River Gee County,Cases,1,08/14/14
Liberia,River Gee County,Deaths,0,08/14/14
Liberia,River Gee County,Probable cases,0,08/14/14
Liberia,RiverCess County,Cases,1,08/14/14
Liberia,RiverCess County,Deaths,1,08/14/14
Liberia,RiverCess County,Probable cases,0,08/14/14
Liberia,Sinoe County,Cases,1,08/14/14
Liberia,Sinoe County,Deaths,0,08/14/14
Liberia,Sinoe County,Probable cases,0,08/14/14
Nigeria,Lagos,Cases,12,08/15/14
Nigeria,Lagos,Deaths,4,08/15/14
Nigeria,Lagos,Probable cases,0,08/15/14
Nigeria,National,Cases,12,08/15/14
Nigeria,National,Deaths,4,08/15/14
Sierra Leone,Bo,Cases,25,08/15/14
Sierra Leone,Bo,Deaths,2,08/15/14
Sierra Leone,Bo,Probable cases,1,08/15/14
Sierra Leone,Bombali,Cases,9,08/15/14
Sierra Leone,Bombali,Deaths,1,08/15/14
Sierra Leone,Bombali,Probable cases,1,08/15/14
Sierra Leone,Bonthe,Cases,1,08/15/14
Sierra Leone,Bonthe,Deaths,0,08/15/14
Sierra Leone,Bonthe,Probable cases,0,08/15/14
Sierra Leone,Kailahun,Cases,428,08/15/14
Sierra Leone,Kailahun,Deaths,230,08/15/14
Sierra Leone,Kailahun,Probable cases,32,08/15/14
Sierra Leone,Kambia,Cases,1,08/15/14
Sierra Leone,Kambia,Deaths,0,08/15/14
Sierra Leone,Kambia,Probable cases,0,08/15/14
Sierra Leone,Kenema,Cases,273,08/15/14
Sierra Leone,Kenema,Deaths,112,08/15/14
Sierra Leone,Kenema,Probable cases,2,08/15/14
Sierra Leone,Koinadugu,Cases,0,08/15/14
Sierra Leone,Koinadugu,Deaths,0,08/15/14
Sierra Leone,Koinadugu,Probable cases,0,08/15/14
Sierra Leone,Kono,Cases,35,08/15/14
Sierra Leone,Kono,Deaths,0,08/15/14
Sierra Leone,Kono,Probable cases,1,08/15/14
Sierra Leone,Moyamba,Cases,6,08/15/14
Sierra Leone,Moyamba,Deaths,3,08/15/14
Sierra Leone,Moyamba,Probable cases,0,08/15/14
Sierra Leone,National,Cases,830,08/15/14
Sierra Leone,National,Deaths,355,08/15/14
Sierra Leone,National,Probable cases,39,08/15/14
Sierra Leone,Port Loko,Cases,27,08/15/14
Sierra Leone,Port Loko,Deaths,3,08/15/14
Sierra Leone,Port Loko,Probable cases,1,08/15/14
Sierra Leone,Pujehun,Cases,3,08/15/14
Sierra Leone,Pujehun,Deaths,0,08/15/14
Sierra Leone,Pujehun,Probable cases,0,08/15/14
Sierra Leone,Tonkolili,Cases,2,08/15/14
Sierra Leone,Tonkolili,Deaths,0,08/15/14
Sierra Leone,Tonkolili,Probable cases,0,08/15/14
Sierra Leone,Western Area Rural,Cases,3,08/15/14
Sierra Leone,Western Area Rural,Deaths,0,08/15/14
Sierra Leone,Western Area Rural,Probable cases,0,08/15/14
Sierra Leone,Western Area Urban,Cases,17,08/15/14
Sierra Leone,Western Area Urban,Deaths,4,08/15/14
Sierra Leone,Western Area Urban,Probable cases,1,08/15/14
Guinea,Boffa ,Cases,24,08/16/14
Guinea,Boffa ,Deaths,16,08/16/14
Guinea,Boffa ,Probable cases,5,08/16/14
Guinea,Conakry ,Cases,97,08/16/14
Guinea,Conakry ,Deaths,45,08/16/14
Guinea,Conakry ,Probable cases,8,08/16/14
Guinea,Dabola,Cases,4,08/16/14
Guinea,Dabola,Deaths,4,08/16/14
Guinea,Dabola,Probable cases,3,08/16/14
Guinea,Dinguiraye ,Cases,1,08/16/14
Guinea,Dinguiraye ,Deaths,1,08/16/14
Guinea,Dinguiraye ,Probable cases,1,08/16/14
Guinea,Dubreka,Cases,1,08/16/14
Guinea,Dubreka,Deaths,1,08/16/14
Guinea,Dubreka,Probable cases,0,08/16/14
Guinea,Gueckedou ,Cases,303,08/16/14
Guinea,Gueckedou ,Deaths,263,08/16/14
Guinea,Gueckedou ,Probable cases,102,08/16/14
Guinea,Kissidougou ,Cases,6,08/16/14
Guinea,Kissidougou ,Deaths,5,08/16/14
Guinea,Kissidougou ,Probable cases,4,08/16/14
Guinea,Kouroussa ,Cases,4,08/16/14
Guinea,Kouroussa ,Deaths,4,08/16/14
Guinea,Kouroussa ,Probable cases,2,08/16/14
Guinea,Macenta ,Cases,53,08/16/14
Guinea,Macenta ,Deaths,32,08/16/14
Guinea,Macenta ,Probable cases,11,08/16/14
Guinea,National,Cases,543,08/16/14
Guinea,National,Deaths,394,08/16/14
Guinea,National,Probable cases,140,08/16/14
Guinea,Nzerekore,Cases,8,08/16/14
Guinea,Nzerekore,Deaths,3,08/16/14
Guinea,Nzerekore,Probable cases,0,08/16/14
Guinea,Pita ,Cases,5,08/16/14
Guinea,Pita ,Deaths,3,08/16/14
Guinea,Pita ,Probable cases,1,08/16/14
Guinea,Siguiri ,Cases,6,08/16/14
Guinea,Siguiri ,Deaths,3,08/16/14
Guinea,Siguiri ,Probable cases,0,08/16/14
Guinea,Telimele,Cases,26,08/16/14
Guinea,Telimele,Deaths,10,08/16/14
Guinea,Telimele,Probable cases,3,08/16/14
Guinea,Yomou,Cases,5,08/16/14
Guinea,Yomou,Deaths,2,08/16/14
Guinea,Yomou,Probable cases,0,08/16/14
Guinea,National,New cases,19,08/17/14
Liberia,Bomi County,Cases,41,08/17/14
Liberia,Bomi County,Deaths,14,08/17/14
Liberia,Bomi County,Probable cases,28,08/17/14
Liberia,Bong County,Cases,89,08/17/14
Liberia,Bong County,Deaths,25,08/17/14
Liberia,Bong County,Probable cases,25,08/17/14
Liberia,Grand Bassa,Cases,15,08/17/14
Liberia,Grand Bassa,Deaths,2,08/17/14
Liberia,Grand Bassa,Probable cases,1,08/17/14
Liberia,Grand Cape Mount,Cases,8,08/17/14
Liberia,Grand Cape Mount,Deaths,6,08/17/14
Liberia,Grand Cape Mount,Probable cases,3,08/17/14
Liberia,Grand Gedeh,Cases,1,08/17/14
Liberia,Grand Gedeh,Deaths,1,08/17/14
Liberia,Grand Gedeh,Probable cases,0,08/17/14
Liberia,Lofa County,Cases,419,08/17/14
Liberia,Lofa County,Deaths,213,08/17/14
Liberia,Lofa County,Probable cases,240,08/17/14
Liberia,Margibi County,Cases,30,08/17/14
Liberia,Margibi County,Deaths,14,08/17/14
Liberia,Margibi County,Probable cases,4,08/17/14
Liberia,Montserrado County,Cases,233,08/17/14
Liberia,Montserrado County,Deaths,194,08/17/14
Liberia,Montserrado County,Probable cases,134,08/17/14
Liberia,National,Cases,862,08/17/14
Liberia,National,Deaths,481,08/17/14
Liberia,National,New cases,24,08/17/14
Liberia,National,Probable cases,442,08/17/14
Liberia,Nimba County,Cases,25,08/17/14
Liberia,Nimba County,Deaths,11,08/17/14
Liberia,Nimba County,Probable cases,7,08/17/14
Liberia,RiverCess County,Cases,1,08/17/14
Liberia,RiverCess County,Deaths,1,08/17/14
Liberia,RiverCess County,Probable cases,0,08/17/14
Nigeria,Lagos,Cases,15,08/17/14
Nigeria,Lagos,Deaths,4,08/17/14
Nigeria,Lagos,Probable cases,0,08/17/14
Nigeria,National,Cases,15,08/17/14
Nigeria,National,Deaths,4,08/17/14
Sierra Leone,Bo,Cases,25,08/17/14
Sierra Leone,Bo,Deaths,2,08/17/14
Sierra Leone,Bo,Probable cases,1,08/17/14
Sierra Leone,Bombali,Cases,9,08/17/14
Sierra Leone,Bombali,Deaths,1,08/17/14
Sierra Leone,Bombali,Probable cases,1,08/17/14
Sierra Leone,Bonthe,Cases,1,08/17/14
Sierra Leone,Bonthe,Deaths,0,08/17/14
Sierra Leone,Bonthe,Probable cases,0,08/17/14
Sierra Leone,Kailahun,Cases,433,08/17/14
Sierra Leone,Kailahun,Deaths,206,08/17/14
Sierra Leone,Kailahun,Probable cases,32,08/17/14
Sierra Leone,Kambia,Cases,1,08/17/14
Sierra Leone,Kambia,Deaths,0,08/17/14
Sierra Leone,Kambia,Probable cases,0,08/17/14
Sierra Leone,Kenema,Cases,281,08/17/14
Sierra Leone,Kenema,Deaths,125,08/17/14
Sierra Leone,Kenema,Probable cases,0,08/17/14
Sierra Leone,Koinadugu,Cases,0,08/17/14
Sierra Leone,Koinadugu,Deaths,0,08/17/14
Sierra Leone,Koinadugu,Probable cases,0,08/17/14
Sierra Leone,Kono,Cases,35,08/17/14
Sierra Leone,Kono,Deaths,0,08/17/14
Sierra Leone,Kono,Probable cases,1,08/17/14
Sierra Leone,Moyamba,Cases,6,08/17/14
Sierra Leone,Moyamba,Deaths,3,08/17/14
Sierra Leone,Moyamba,Probable cases,0,08/17/14
Sierra Leone,National,Cases,850,08/17/14
Sierra Leone,National,Deaths,344,08/17/14
Sierra Leone,National,New cases,16,08/17/14
Sierra Leone,National,Probable cases,37,08/17/14
Sierra Leone,Port Loko,Cases,29,08/17/14
Sierra Leone,Port Loko,Deaths,3,08/17/14
Sierra Leone,Port Loko,Probable cases,1,08/17/14
Sierra Leone,Pujehun,Cases,3,08/17/14
Sierra Leone,Pujehun,Deaths,0,08/17/14
Sierra Leone,Pujehun,Probable cases,0,08/17/14
Sierra Leone,Tonkolili,Cases,2,08/17/14
Sierra Leone,Tonkolili,Deaths,0,08/17/14
Sierra Leone,Tonkolili,Probable cases,0,08/17/14
Sierra Leone,Western Area Rural,Cases,4,08/17/14
Sierra Leone,Western Area Rural,Deaths,0,08/17/14
Sierra Leone,Western Area Rural,Probable cases,0,08/17/14
Sierra Leone,Western Area Urban,Cases,21,08/17/14
Sierra Leone,Western Area Urban,Deaths,4,08/17/14
Sierra Leone,Western Area Urban,Probable cases,1,08/17/14
Guinea,National,New cases,20,08/18/14
Liberia,Bomi County,Cases,41,08/18/14
Liberia,Bomi County,Deaths,14,08/18/14
Liberia,Bomi County,Probable cases,28,08/18/14
Liberia,Bong County,Cases,100,08/18/14
Liberia,Bong County,Deaths,29,08/18/14
Liberia,Bong County,Probable cases,28,08/18/14
Liberia,Grand Bassa,Cases,15,08/18/14
Liberia,Grand Bassa,Deaths,2,08/18/14
Liberia,Grand Bassa,Probable cases,1,08/18/14
Liberia,Grand Cape Mount,Cases,8,08/18/14
Liberia,Grand Cape Mount,Deaths,6,08/18/14
Liberia,Grand Cape Mount,Probable cases,3,08/18/14
Liberia,Grand Gedeh,Cases,1,08/18/14
Liberia,Grand Gedeh,Deaths,1,08/18/14
Liberia,Grand Gedeh,Probable cases,0,08/18/14
Liberia,Lofa County,Cases,419,08/18/14
Liberia,Lofa County,Deaths,218,08/18/14
Liberia,Lofa County,Probable cases,240,08/18/14
Liberia,Margibi County,Cases,75,08/18/14
Liberia,Margibi County,Deaths,63,08/18/14
Liberia,Margibi County,Probable cases,24,08/18/14
Liberia,Montserrado County,Cases,256,08/18/14
Liberia,Montserrado County,Deaths,206,08/18/14
Liberia,Montserrado County,Probable cases,147,08/18/14
Liberia,National,Cases,964,08/18/14
Liberia,National,Deaths,565,08/18/14
Liberia,National,New cases,56,08/18/14
Liberia,National,Probable cases,500,08/18/14
Liberia,Nimba County,Cases,48,08/18/14
Liberia,Nimba County,Deaths,25,08/18/14
Liberia,Nimba County,Probable cases,29,08/18/14
Liberia,RiverCess County,Cases,1,08/18/14
Liberia,RiverCess County,Deaths,1,08/18/14
Liberia,RiverCess County,Probable cases,0,08/18/14
Sierra Leone,National,New cases,94,08/18/14
Guinea,Boffa ,Cases,24,08/19/14
Guinea,Boffa ,Deaths,16,08/19/14
Guinea,Boffa ,Probable cases,5,08/19/14
Guinea,Conakry ,Cases,103,08/19/14
Guinea,Conakry ,Deaths,45,08/19/14
Guinea,Conakry ,Probable cases,8,08/19/14
Guinea,Dabola,Cases,4,08/19/14
Guinea,Dabola,Deaths,4,08/19/14
Guinea,Dabola,Probable cases,3,08/19/14
Guinea,Dinguiraye ,Cases,1,08/19/14
Guinea,Dinguiraye ,Deaths,1,08/19/14
Guinea,Dinguiraye ,Probable cases,1,08/19/14
Guinea,Dubreka,Cases,1,08/19/14
Guinea,Dubreka,Deaths,1,08/19/14
Guinea,Dubreka,Probable cases,0,08/19/14
Guinea,Gueckedou ,Cases,310,08/19/14
Guinea,Gueckedou ,Deaths,265,08/19/14
Guinea,Gueckedou ,Probable cases,101,08/19/14
Guinea,Kissidougou ,Cases,6,08/19/14
Guinea,Kissidougou ,Deaths,5,08/19/14
Guinea,Kissidougou ,Probable cases,4,08/19/14
Guinea,Kouroussa ,Cases,4,08/19/14
Guinea,Kouroussa ,Deaths,4,08/19/14
Guinea,Kouroussa ,Probable cases,2,08/19/14
Guinea,Macenta ,Cases,93,08/19/14
Guinea,Macenta ,Deaths,37,08/19/14
Guinea,Macenta ,Probable cases,11,08/19/14
Guinea,National,Cases,599,08/19/14
Guinea,National,Deaths,400,08/19/14
Guinea,National,New cases,20,08/19/14
Guinea,National,Probable cases,139,08/19/14
Guinea,Nzerekore,Cases,10,08/19/14
Guinea,Nzerekore,Deaths,3,08/19/14
Guinea,Nzerekore,Probable cases,0,08/19/14
Guinea,Pita ,Cases,6,08/19/14
Guinea,Pita ,Deaths,3,08/19/14
Guinea,Pita ,Probable cases,1,08/19/14
Guinea,Siguiri ,Cases,6,08/19/14
Guinea,Siguiri ,Deaths,3,08/19/14
Guinea,Siguiri ,Probable cases,0,08/19/14
Guinea,Telimele,Cases,26,08/19/14
Guinea,Telimele,Deaths,10,08/19/14
Guinea,Telimele,Probable cases,3,08/19/14
Guinea,Yomou,Cases,5,08/19/14
Guinea,Yomou,Deaths,2,08/19/14
Guinea,Yomou,Probable cases,0,08/19/14
Liberia,Bomi County,Cases,41,08/19/14
Liberia,Bomi County,Deaths,14,08/19/14
Liberia,Bomi County,Probable cases,28,08/19/14
Liberia,Bong County,Cases,103,08/19/14
Liberia,Bong County,Deaths,31,08/19/14
Liberia,Bong County,Probable cases,29,08/19/14
Liberia,Grand Bassa,Cases,15,08/19/14
Liberia,Grand Bassa,Deaths,2,08/19/14
Liberia,Grand Bassa,Probable cases,1,08/19/14
Liberia,Grand Cape Mount,Cases,8,08/19/14
Liberia,Grand Cape Mount,Deaths,7,08/19/14
